Sales,Quantity,Discount,Profit,Order Date,Month
80.28,12,0.0,36.9288,2016-12-10,12
9.78,2,0.0,4.0098,2017-04-30,4
1.81,1,0.0,0.6516,2017-04-24,4
37.94,2,0.0,18.2112,2015-05-08,5
79.96,5,0.2,27.986,2015-03-31,3
115.296,3,0.2,40.3536,2017-08-06,8
2479.96,4,0.0,743.988,2017-12-02,12
179.94,6,0.0,75.5748,2016-06-06,6
26.85,3,0.0,5.1015,2016-06-06,6
323.37,3,0.0,129.348,2016-06-06,6
59.94,3,0.0,28.1718,2016-06-06,6
64.14,3,0.0,30.7872,2016-06-06,6
11.67,3,0.0,5.6016,2016-06-06,6
12.96,2,0.0,6.2208,2016-06-06,6
17.43,3,0.0,8.0178,2015-04-13,4
181.986,2,0.3,-54.5958,2017-05-22,5
1.592,2,0.8,-2.6268,2017-05-22,5
22.344,3,0.2,2.5137,2017-05-22,5
455.97,6,0.5,-218.8656,2016-12-19,12
10.44,6,0.7,-7.656,2016-12-19,12
5.214,2,0.7,-4.1712,2016-12-19,12
67.4,5,0.0,17.524,2017-09-22,9
25.16,2,0.0,10.5672,2017-09-07,9
126.56,4,0.2,47.46,2017-09-07,9
43.68,3,0.0,11.7936,2014-11-28,11
139.93,7,0.0,34.9825,2014-11-28,11
2.672,1,0.2,0.334,2014-11-12,11
16.656,6,0.2,-3.123,2014-11-12,11
79.512,3,0.2,20.8719,2014-11-12,11
36.288,7,0.2,12.7008,2014-11-12,11
67.9932,1,0.32,-12.9987,2014-11-12,11
10.16,2,0.0,3.4544,2017-10-02,10
6.16,2,0.0,1.9712,2015-12-14,12
56.3,2,0.0,15.764,2015-12-14,12
6.48,1,0.0,3.1104,2015-12-06,12
1325.85,5,0.0,238.653,2015-12-06,12
14.94,3,0.0,6.8724,2015-12-06,12
34.54,1,0.0,17.27,2017-03-31,3
2999.95,5,0.0,1439.976,2017-03-31,3
64.12,4,0.0,30.7776,2017-03-31,3
19.456,4,0.2,2.1888,2017-03-13,3
209.986,2,0.3,8.9994,2017-03-13,3
29.76,5,0.2,1.86,2017-03-13,3
89.768,1,0.3,-2.5648,2017-03-13,3
959.984,2,0.2,335.9944,2017-03-13,3
15.552,3,0.2,5.6376,2017-03-13,3
34.36,1,0.2,-7.3015,2017-03-13,3
98.376,3,0.2,35.6613,2014-12-05,12
29.94,4,0.7,-23.952,2014-12-05,12
17.472,3,0.2,5.6784,2014-12-05,12
36.738,1,0.4,-9.1845,2014-12-05,12
179.94,2,0.4,-44.985,2014-12-05,12
383.64,6,0.0,122.7648,2016-12-12,12
56.52,3,0.0,15.8256,2016-12-12,12
6.56,2,0.0,1.9024,2017-09-09,9
243.92,5,0.2,-15.245,2017-09-09,9
47.52,9,0.0,22.8096,2017-09-09,9
19.98,1,0.0,8.5914,2017-10-04,10
8.0,5,0.0,3.44,2016-05-09,5
6.16,2,0.0,1.9712,2014-12-15,12
83.56,4,0.0,1.6712,2017-11-30,11
546.06,3,0.0,163.818,2017-11-30,11
269.49,3,0.0,5.3898,2017-11-30,11
10.9,5,0.0,3.597,2015-03-19,3
6.096,2,0.2,2.2098,2014-07-19,7
34.05,3,0.0,9.534,2016-12-08,12
352.38,2,0.0,81.0474,2016-12-08,12
245.98,2,0.0,27.0578,2014-10-13,10
18.94,1,0.0,9.47,2014-10-13,10
59.913,7,0.7,-45.9333,2017-11-19,11
391.98,2,0.0,109.7544,2017-09-24,9
437.85,3,0.0,131.355,2017-09-24,9
68.62,2,0.0,32.2514,2015-09-25,9
25.02,3,0.0,6.5052,2017-02-13,2
10.71,3,0.0,2.7846,2017-02-13,2
55.984,2,0.2,4.1988,2014-10-03,10
14.48,5,0.2,4.887,2014-10-03,10
142.488,3,0.2,-3.5622,2014-10-03,10
14.16,1,0.2,1.062,2016-08-27,8
79.92,5,0.2,27.972,2016-08-27,8
590.352,6,0.2,206.6232,2015-12-03,12
17.088,2,0.2,1.068,2016-09-20,9
98.392,1,0.2,-11.0691,2016-09-20,9
11.05,5,0.0,2.9835,2017-03-25,3
7.78,2,0.0,2.0228,2015-12-06,12
659.9,2,0.0,217.767,2017-08-31,8
53.04,3,0.2,-4.641,2015-10-05,10
843.9,2,0.0,371.316,2017-08-18,8
1496.16,9,0.0,224.424,2017-08-18,8
117.96,2,0.0,5.898,2016-02-02,2
21.3,5,0.0,8.733,2016-08-23,8
1040.8,5,0.0,281.016,2016-08-23,8
29.34,6,0.0,7.9218,2016-08-23,8
19.52,2,0.2,5.368,2017-06-30,6
443.92,4,0.0,8.8784,2015-09-18,9
499.95,5,0.0,174.9825,2016-09-25,9
3.04,1,0.0,1.0336,2016-09-25,9
201.96,2,0.0,50.49,2016-09-25,9
68.64,11,0.0,17.16,2016-09-25,9
100.0,4,0.0,21.0,2016-10-24,10
359.98,2,0.0,21.5988,2016-10-24,10
6.16,2,0.0,2.9568,2014-09-29,9
2348.82,9,0.0,399.2994,2014-09-29,9
13.872,6,0.2,4.6818,2017-06-26,6
273.552,3,0.2,-13.6776,2017-06-26,6
815.292,9,0.4,-339.705,2016-08-21,8
234.45,3,0.0,103.158,2014-02-11,2
1256.22,6,0.0,75.3732,2014-02-11,2
17.46,2,0.0,8.2062,2014-02-11,2
10.528,7,0.2,3.6848,2016-09-23,9
152.8,5,0.0,76.4,2015-12-05,12
82.56,5,0.2,28.896,2017-09-03,9
284.97,3,0.0,85.491,2017-09-03,9
60.84,3,0.0,23.1192,2017-03-26,3
1325.76,6,0.2,149.148,2014-12-21,12
572.16,3,0.2,35.76,2014-12-21,12
28.8,9,0.2,10.08,2014-09-23,9
11.12,4,0.0,2.8912,2017-04-02,4
7.04,4,0.0,3.0976,2016-04-01,4
17.94,3,0.0,8.7906,2015-05-15,5
34.76,5,0.2,11.297,2017-03-23,3
74.45,5,0.0,20.1015,2017-04-14,4
192.22,14,0.0,69.1992,2015-01-04,1
19.44,3,0.0,9.3312,2017-11-02,11
32.4,5,0.0,15.552,2017-07-17,7
57.9,5,0.0,28.95,2017-07-17,7
10.56,2,0.0,0.0,2017-07-17,7
1194.165,5,0.15,210.735,2017-07-17,7
40.99,1,0.0,20.0851,2017-10-06,10
2.94,1,0.0,0.7938,2014-11-04,11
45.24,4,0.7,-30.16,2016-12-18,12
18.688,4,0.2,2.336,2016-12-18,12
11.648,2,0.2,3.7856,2016-12-18,12
112.776,3,0.2,-8.4582,2016-12-18,12
377.45,5,0.5,-264.215,2016-12-18,12
15.936,4,0.2,5.1792,2016-12-18,12
28.68,3,0.2,-7.17,2016-12-18,12
21.44,2,0.2,7.504,2016-09-24,9
511.056,9,0.2,-95.823,2016-09-24,9
18.656,2,0.2,1.3992,2016-07-21,7
11.088,7,0.7,-8.1312,2016-07-21,7
66.688,1,0.2,4.168,2016-07-21,7
99.488,2,0.2,8.7052,2016-07-21,7
14.62,2,0.0,6.8714,2016-06-11,6
53.984,14,0.2,17.5448,2016-06-11,6
389.97,3,0.0,132.5898,2016-06-11,6
355.36,4,0.0,92.3936,2015-06-09,6
140.376,3,0.2,8.7735,2015-06-09,6
15.84,2,0.2,5.544,2017-10-27,10
8.448,2,0.2,2.64,2017-10-27,10
12.96,2,0.0,6.2208,2016-01-22,1
57.408,6,0.2,5.7408,2014-05-28,5
27.6,4,0.0,2.208,2014-05-28,5
38.976,3,0.6,-50.6688,2014-12-29,12
20.44,7,0.0,9.198,2016-07-28,7
109.92,2,0.0,53.8608,2016-07-28,7
6.38,1,0.0,2.9348,2016-09-24,9
6.48,1,0.0,3.1104,2016-09-24,9
15.84,3,0.0,7.128,2014-04-02,4
1049.93,7,0.0,293.9804,2014-04-02,4
154.9,5,0.0,40.274,2014-04-02,4
98.352,3,0.2,35.6526,2015-11-05,11
14.32,5,0.2,5.191,2014-07-28,7
129.888,6,0.2,12.9888,2014-07-28,7
48.944,7,0.2,16.5186,2014-07-28,7
275.058,3,0.3,-90.3762,2015-12-26,12
27.36,9,0.0,9.3024,2015-12-10,12
44.75,5,0.0,20.585,2015-12-10,12
134.99,1,0.0,36.4473,2015-12-10,12
26.4,5,0.0,12.672,2015-12-10,12
542.94,3,0.0,141.1644,2015-12-10,12
71.088,2,0.2,-1.7772,2016-05-05,5
27.396,9,0.8,-42.4638,2017-10-14,10
13.456,1,0.8,-23.548,2017-10-14,10
11.84,1,0.2,4.44,2016-11-05,11
35.88,6,0.0,17.5812,2017-11-03,11
40.752,3,0.2,15.282,2016-11-24,11
139.96,5,0.2,-22.7435,2016-11-24,11
2.624,1,0.2,0.2952,2014-12-14,12
136.53,1,0.4,-52.3365,2014-12-14,12
263.96,1,0.2,42.8935,2014-12-14,12
11.64,3,0.0,3.3756,2014-11-03,11
40.176,3,0.2,14.5638,2017-09-22,9
79.44,3,0.0,30.1872,2015-05-08,5
357.93,3,0.0,7.1586,2015-05-08,5
127.764,2,0.1,21.294,2015-05-08,5
2799.944,7,0.2,1014.9797,2015-05-08,5
19.44,3,0.0,9.3312,2015-05-08,5
36.792,1,0.2,4.1391,2017-07-31,7
5.94,3,0.0,1.6038,2014-03-01,3
177.55,5,0.0,47.9385,2017-09-25,9
619.95,5,0.0,111.591,2015-10-09,10
29.16,3,0.0,8.4564,2015-10-09,10
57.96,7,0.0,27.2412,2015-10-09,10
29.403,3,0.1,5.2272,2015-10-09,10
81.4,5,0.0,21.164,2017-03-29,3
8.72,5,0.2,2.289,2015-11-14,11
91.176,3,0.2,4.5588,2015-11-14,11
159.968,4,0.2,29.994,2015-11-14,11
12.96,2,0.0,6.2208,2016-09-26,9
331.536,3,0.2,-82.884,2014-09-22,9
899.91,9,0.0,395.9604,2015-09-25,9
946.344,7,0.2,118.293,2015-05-04,5
178.11,3,0.0,32.0598,2017-12-08,12
1089.75,3,0.0,305.13,2017-12-08,12
61.06,2,0.0,28.0876,2017-12-08,12
459.92,4,0.0,41.3928,2017-12-08,12
27.52,4,0.0,12.6592,2017-12-08,12
638.82,9,0.0,185.2578,2017-06-29,6
30.69,3,0.0,7.9794,2017-06-29,6
25.16,2,0.0,8.5544,2017-06-29,6
13.92,3,0.2,4.872,2014-06-29,6
19.36,2,0.0,9.2928,2014-01-20,1
19.3,2,0.0,5.79,2014-01-20,1
38.376,3,0.2,13.4316,2016-12-31,12
12.96,2,0.0,6.3504,2017-03-28,3
26.48,1,0.0,10.0624,2017-03-28,3
532.72,2,0.2,53.272,2017-03-28,3
26.72,4,0.0,12.8256,2017-03-28,3
20.04,3,0.0,9.6192,2017-03-28,3
795.48,7,0.0,7.9548,2017-03-28,3
21.56,7,0.0,6.8992,2017-03-28,3
249.584,2,0.2,31.198,2016-12-08,12
68.112,3,0.2,17.8794,2016-12-08,12
16.56,3,0.2,-2.484,2016-12-08,12
74.95,5,0.0,36.7255,2017-11-18,11
355.455,3,0.5,-184.8366,2014-05-30,5
44.4,3,0.0,22.2,2016-01-22,1
20.65,5,0.0,9.499,2016-01-22,1
866.4,4,0.0,225.264,2016-02-03,2
5.56,2,0.0,1.4456,2015-03-29,3
3.16,4,0.8,-8.532,2014-10-14,10
1999.96,5,0.2,624.9875,2014-10-14,10
46.152,3,0.2,12.1149,2015-08-11,8
32.985,3,0.5,-1.9791,2015-11-22,11
481.32,4,0.0,125.1432,2016-12-30,12
6.384,1,0.2,2.1546,2016-12-30,12
542.94,3,0.0,152.0232,2017-08-12,8
54.92,4,0.0,19.7712,2017-08-12,8
1448.82,10,0.1,209.274,2015-11-03,11
353.88,6,0.0,17.694,2015-09-10,9
333.576,3,0.2,25.0182,2014-11-08,11
60.144,6,0.2,20.2986,2016-10-08,10
85.2,6,0.2,20.235,2017-09-08,9
3.15,1,0.0,1.512,2015-02-25,2
22.72,4,0.0,10.224,2015-02-25,2
14.91,3,0.0,4.6221,2015-09-24,9
1158.12,4,0.0,335.8548,2015-09-24,9
599.99,1,0.0,233.9961,2015-11-26,11
23.968,2,0.2,2.3968,2016-08-31,8
638.288,7,0.2,-31.9144,2016-04-12,4
13.208,1,0.2,4.6228,2016-04-12,4
15.528,3,0.2,5.823,2016-12-04,12
104.85,1,0.0,50.328,2016-12-04,12
30.48,3,0.0,7.9248,2014-11-11,11
112.648,1,0.2,11.2648,2014-11-11,11
71.976,3,0.2,24.2919,2015-04-02,4
2.21,1,0.0,0.5967,2015-12-12,12
15.52,4,0.0,7.4496,2015-12-12,12
36.44,4,0.0,16.398,2015-12-12,12
217.764,6,0.7,-384.7164,2017-10-02,10
39.072,6,0.2,4.3956,2017-10-02,10
22.638,7,0.7,-16.6012,2017-10-02,10
95.144,7,0.2,10.7037,2017-10-02,10
12.32,5,0.2,1.848,2017-04-10,4
4.419,3,0.7,-3.0933,2017-04-10,4
35.0,7,0.0,16.8,2017-09-29,9
72.784,1,0.2,0.0,2017-09-29,9
97.84,2,0.0,25.4384,2017-09-29,9
51.75,1,0.0,15.525,2017-09-29,9
46.672,2,0.2,16.3352,2017-09-29,9
1395.54,9,0.0,362.8404,2014-09-29,9
117.36,4,0.0,36.3816,2014-09-29,9
18.9,3,0.0,8.694,2014-09-29,9
77.52,2,0.0,37.9848,2014-09-29,9
421.372,2,0.3,-6.0196,2014-08-20,8
575.968,4,0.2,43.1976,2014-07-11,7
10.368,2,0.2,3.6288,2014-07-11,7
15.984,2,0.2,1.1988,2015-03-22,3
10.272,3,0.2,1.1556,2017-05-12,5
61.792,4,0.2,6.1792,2017-11-13,11
205.9992,3,0.32,-27.2646,2017-11-13,11
12.192,3,0.2,4.1148,2016-09-04,9
87.168,2,0.2,8.7168,2016-09-04,9
31.744,2,0.2,8.3328,2016-09-04,9
132.224,4,0.2,-18.1808,2016-02-06,2
105.52,4,0.0,48.5392,2015-03-22,3
91.96,2,0.0,15.6332,2015-03-22,3
1487.976,3,0.2,185.997,2015-03-22,3
19.44,3,0.0,9.3312,2015-07-02,7
11.672,1,0.2,-0.7295,2015-06-15,6
279.96,4,0.0,78.3888,2014-11-26,11
12.912,3,0.2,4.6806,2014-11-26,11
17.088,4,0.2,5.7672,2014-11-26,11
93.15,9,0.0,44.712,2014-11-26,11
11.52,4,0.0,5.6448,2014-11-26,11
238.62,2,0.0,4.7724,2017-05-12,5
7.77,1,0.0,2.0979,2017-05-12,5
285.48,5,0.2,-10.7055,2017-05-12,5
19.168,4,0.2,6.4692,2017-05-12,5
26.136,3,0.2,1.9602,2014-05-02,5
419.4,4,0.0,201.312,2017-09-03,9
90.801,1,0.1,14.1246,2017-09-03,9
181.764,2,0.1,-8.0784,2017-09-03,9
5.56,2,0.0,2.224,2017-09-03,9
581.96,2,0.0,104.7528,2016-12-03,12
29.98,1,0.0,8.0946,2016-12-03,12
519.96,4,0.0,176.7864,2015-07-18,7
6.264,3,0.2,2.0358,2016-07-21,7
363.92,5,0.2,0.0,2016-07-21,7
64.2,5,0.7,-42.8,2015-06-09,6
38.52,3,0.7,-26.964,2015-06-09,6
72.6,5,0.2,-8.1675,2015-06-09,6
57.568,4,0.2,5.7568,2017-11-27,11
83.7,5,0.0,3.348,2015-03-27,3
32.4,5,0.0,15.552,2015-09-22,9
47.98,2,0.0,11.0354,2015-09-22,9
415.968,4,0.2,51.996,2015-11-17,11
304.9,5,0.0,6.098,2015-11-17,11
80.96,4,0.0,29.1456,2015-11-17,11
777.21,7,0.0,54.4047,2015-11-17,11
32.4,5,0.0,15.552,2015-11-17,11
225.568,2,0.2,2.8196,2015-11-17,11
36.6,3,0.0,15.372,2015-11-17,11
715.64,2,0.0,178.91,2015-11-10,11
795.51,3,0.0,143.1918,2015-11-10,11
549.99,1,0.0,274.995,2015-11-10,11
74.76,3,0.0,34.3896,2015-11-10,11
29.22,3,0.0,12.8568,2015-11-10,11
9.64,2,0.0,4.7236,2014-09-10,9
33.488,7,0.2,-1.2558,2015-08-05,8
23.04,3,0.2,-4.896,2015-08-05,8
1.362,1,0.8,-2.1792,2015-08-05,8
14.76,5,0.6,-11.439,2015-08-05,8
239.666,2,0.15,14.098,2017-09-03,9
301.96,2,0.0,45.294,2015-11-01,11
7.968,2,0.2,2.8884,2015-04-29,4
109.92,2,0.0,53.8608,2016-05-01,5
19.44,3,0.0,9.3312,2016-05-01,5
11.16,2,0.0,4.3524,2016-05-01,5
79.47,3,0.0,22.2516,2014-08-05,8
4.56,2,0.0,2.0064,2014-08-05,8
1133.35,5,0.0,294.671,2014-08-05,8
4.672,1,0.2,0.584,2016-01-04,1
104.58,6,0.7,-80.178,2016-01-04,1
1603.136,4,0.2,100.196,2016-11-07,11
1293.488,7,0.2,80.843,2016-06-14,6
127.95,3,0.0,21.7515,2016-09-24,9
59.76,1,0.0,16.7328,2017-03-30,3
108.08,7,0.0,54.04,2017-06-04,6
9.54,3,0.0,4.3884,2017-06-04,6
11.736,3,0.2,1.0269,2015-04-07,4
447.86,7,0.0,219.4514,2014-05-21,5
17.94,3,0.0,8.7906,2014-05-21,5
245.88,6,0.0,68.8464,2014-05-21,5
192.16,4,0.0,92.2368,2016-09-05,9
801.568,2,0.2,50.098,2016-09-18,9
368.91,9,0.0,180.7659,2016-09-18,9
885.528,9,0.2,-99.6219,2016-09-18,9
28.28,2,0.0,7.3528,2016-03-13,3
4912.59,3,0.0,196.5036,2016-03-13,3
14.352,3,0.2,5.0232,2014-10-16,10
179.97,3,0.0,86.3856,2014-10-16,10
42.76,1,0.0,11.1176,2017-10-08,10
45.68,2,0.0,21.0128,2015-05-07,5
25.06,2,0.0,11.7782,2016-04-14,4
38.432,1,0.2,13.4512,2016-11-21,11
21.568,2,0.2,1.6176,2016-11-21,11
81.576,3,0.2,2.0394,2016-11-21,11
2.78,1,0.0,1.3622,2017-09-10,9
99.87,3,0.0,23.9688,2017-09-09,9
44.4,3,0.0,22.2,2014-11-01,11
21.4,5,0.0,9.63,2014-11-01,11
71.12,4,0.0,22.0472,2016-04-03,4
259.96,4,0.0,124.7808,2016-04-03,4
9.78,1,0.0,4.89,2017-01-12,1
24.192,9,0.2,7.56,2015-11-20,11
31.56,3,0.0,10.4148,2016-11-27,11
59.94,3,0.0,28.1718,2017-11-06,11
45.36,4,0.0,22.2264,2017-11-06,11
26.4,5,0.0,12.672,2017-11-06,11
41.4,4,0.0,19.872,2017-11-06,11
16.95,1,0.0,1.017,2017-11-06,11
24.704,2,0.2,9.264,2016-12-02,12
59.7,3,0.0,26.865,2016-12-02,12
14.52,3,0.0,5.6628,2016-12-02,12
104.184,3,0.2,33.8598,2016-12-02,12
46.53,3,0.0,13.0284,2016-12-17,12
25.5,3,0.0,6.63,2014-08-24,8
14.9,5,0.0,1.043,2015-09-17,9
87.71,7,0.0,41.2237,2015-09-17,9
199.764,2,0.1,8.8784,2015-09-17,9
94.6,4,0.0,27.434,2015-09-17,9
4228.704,6,0.2,158.5764,2015-09-17,9
2003.92,5,0.2,-25.049,2015-09-17,9
209.97,3,0.0,58.7916,2015-09-17,9
659.9,2,0.0,217.767,2015-09-17,9
110.96,2,0.0,53.2608,2015-09-17,9
67.8,4,0.0,1.356,2015-09-17,9
313.176,2,0.4,-120.0508,2016-11-26,11
22.96,7,0.0,6.6584,2017-11-19,11
1099.5,10,0.0,362.835,2017-06-03,6
1215.92,8,0.0,316.1392,2014-04-08,4
7.31,1,0.0,3.4357,2014-10-11,10
8.92,4,0.0,3.9248,2014-10-11,10
87.21,3,0.5,-45.3492,2017-07-07,7
15.552,3,0.2,5.4432,2017-07-07,7
683.988,2,0.4,-113.998,2017-07-07,7
13.392,3,0.2,1.0044,2017-07-07,7
16.776,3,0.2,4.8231,2017-07-07,7
527.92,2,0.2,85.787,2017-07-07,7
25.4,5,0.0,8.636,2016-07-04,7
177.48,3,0.2,19.9665,2016-07-04,7
71.976,3,0.2,8.997,2016-07-04,7
95.992,1,0.2,9.5992,2017-05-19,5
13.216,4,0.2,4.2952,2017-05-19,5
435.84,12,0.0,130.752,2017-10-12,10
5.88,2,0.0,1.5876,2017-10-12,10
211.168,4,0.2,18.4772,2016-08-06,8
6.28,1,0.0,2.6376,2014-08-25,8
95.1,5,0.0,30.432,2014-08-25,8
25.92,4,0.0,12.4416,2014-08-25,8
48.84,4,0.0,13.1868,2014-08-25,8
25.9,5,0.0,12.691,2015-09-14,9
42.68,4,0.0,19.6328,2017-03-05,3
299.97,3,0.0,125.9874,2017-03-05,3
262.24,2,0.0,78.672,2017-03-05,3
234.36,6,0.0,112.4928,2017-03-05,3
20.736,4,0.2,7.2576,2017-04-15,4
10.5,5,0.0,2.94,2014-03-30,3
23.968,2,0.2,7.7896,2014-11-11,11
521.96,4,0.5,-250.5408,2014-11-11,11
676.55,5,0.0,6.7655,2016-03-12,3
154.9,5,0.0,40.274,2016-03-12,3
30.56,4,0.0,14.9744,2016-03-12,3
770.352,3,0.2,77.0352,2016-03-12,3
21.12,4,0.0,6.5472,2017-02-09,2
575.928,9,0.2,57.5928,2014-11-11,11
7.78,2,0.0,2.0228,2014-11-11,11
123.92,4,0.0,55.764,2014-11-11,11
17.22,3,0.0,5.166,2017-08-20,8
226.56,6,0.0,63.4368,2017-08-20,8
107.88,3,0.2,10.788,2017-08-20,8
81.98,2,0.0,40.1702,2016-01-15,1
104.85,1,0.0,50.328,2014-07-20,7
8.704,2,0.2,3.1552,2014-07-20,7
19.92,4,0.0,9.7608,2014-07-20,7
43.02,3,0.0,15.4872,2014-07-20,7
240.784,1,0.2,30.098,2017-02-06,2
414.96,2,0.0,124.488,2015-12-25,12
387.72,5,0.2,-67.851,2016-10-08,10
360.38,2,0.0,93.6988,2017-07-13,7
13.56,2,0.0,6.2376,2017-07-13,7
552.0,10,0.2,34.5,2017-04-24,4
429.9,5,0.0,111.774,2014-09-07,9
32.06,2,0.0,15.3888,2014-09-07,9
161.96,2,0.0,45.3488,2014-09-07,9
19.86,2,0.0,5.7594,2014-09-07,9
12.96,2,0.0,6.3504,2016-11-21,11
20.544,6,0.2,6.42,2017-09-16,9
185.58,6,0.0,76.0878,2016-07-19,7
77.56,2,0.0,35.6776,2016-07-19,7
87.92,4,0.0,0.8792,2016-07-19,7
245.94,6,0.0,120.5106,2016-07-19,7
8.6,1,0.0,4.042,2016-07-19,7
504.9,5,0.0,126.225,2016-07-19,7
2357.488,7,0.2,884.058,2017-09-15,9
369.544,7,0.2,32.3351,2017-09-15,9
184.752,3,0.2,-20.7846,2017-09-15,9
64.96,5,0.2,-4.06,2016-12-11,12
13.52,2,0.2,1.69,2016-12-11,12
458.43,5,0.3,-137.529,2016-12-11,12
387.136,4,0.2,24.196,2016-12-11,12
328.59,3,0.4,-147.8655,2016-12-11,12
338.352,3,0.2,4.2294,2014-12-10,12
25.92,4,0.0,12.4416,2014-12-10,12
91.36,4,0.0,42.0256,2014-12-10,12
87.96,3,0.2,7.6965,2014-12-13,12
5.214,2,0.7,-4.1712,2014-12-13,12
12.294,1,0.7,-8.6058,2017-09-21,9
19.76,4,0.0,8.2992,2017-09-07,9
109.764,2,0.1,8.5372,2015-11-02,11
128.85,3,0.0,3.8655,2017-12-11,12
127.95,3,0.0,21.7515,2017-04-01,4
68.52,3,0.0,31.5192,2015-12-30,12
74.94,3,0.0,14.2386,2015-12-30,12
2548.56,6,0.2,286.713,2015-12-30,12
271.44,3,0.0,122.148,2015-12-30,12
287.88,3,0.2,35.985,2015-12-30,12
14.9,5,0.0,7.152,2016-03-10,3
4158.912,8,0.2,363.9048,2016-03-10,3
91.96,2,0.0,15.6332,2014-04-06,4
33.11,7,0.0,12.9129,2014-04-06,4
19.44,3,0.0,9.3312,2014-04-06,4
55.48,1,0.0,26.6304,2014-04-06,4
91.92,5,0.2,11.49,2014-10-05,10
17.34,2,0.0,4.6818,2016-08-13,8
71.98,2,0.0,15.1158,2016-08-13,8
7.08,3,0.2,2.478,2014-11-17,11
69.98,2,0.0,4.8986,2017-04-24,4
646.272,8,0.2,64.6272,2017-08-24,8
10.368,2,0.2,3.7584,2017-08-24,8
8.4,5,0.0,0.336,2017-02-23,2
71.96,5,0.2,25.186,2017-02-23,2
18.48,2,0.2,6.006,2016-11-19,11
9.84,3,0.0,2.8536,2016-11-14,11
239.24,1,0.2,23.924,2017-07-06,7
21.12,4,0.0,6.5472,2016-12-25,12
54.9,5,0.0,15.372,2017-04-23,4
15.24,3,0.0,5.1816,2015-12-14,12
19.568,2,0.8,-52.8336,2015-04-19,4
310.392,4,0.8,-512.1468,2015-04-19,4
42.6,3,0.0,16.614,2016-09-04,9
113.94,6,0.0,54.6912,2016-09-04,9
129.92,4,0.0,5.1968,2016-09-04,9
5.28,3,0.0,2.5344,2016-09-04,9
859.2,3,0.2,75.18,2017-09-24,9
506.28,3,0.2,177.198,2017-09-24,9
14.368,2,0.2,3.9512,2016-02-04,2
314.352,3,0.2,-35.3646,2017-05-19,5
27.888,7,0.2,10.1094,2017-05-19,5
238.152,3,0.2,89.307,2015-09-03,9
692.94,3,0.0,173.235,2016-06-09,6
16.146,9,0.7,-12.9168,2015-11-07,11
1345.485,5,0.7,-1031.5385,2015-11-07,11
173.488,7,0.2,54.215,2016-06-15,6
57.75,5,0.0,16.17,2015-04-25,4
272.4,5,0.0,76.272,2015-04-25,4
11.952,3,0.2,4.0338,2016-09-23,9
28.0,4,0.2,7.7,2016-09-23,9
12.201,7,0.7,-9.7608,2016-09-23,9
2.068,1,0.8,-3.4122,2016-08-18,8
83.84,8,0.2,30.392,2016-08-18,8
11.36,2,0.0,5.3392,2014-03-02,3
36.4,5,0.0,17.472,2014-03-02,3
27.968,2,0.2,6.992,2014-12-30,12
142.04,4,0.0,38.3508,2015-04-10,4
14.67,3,0.0,6.0147,2015-04-10,4
1199.96,5,0.2,224.9925,2015-12-25,12
12.6,3,0.0,6.174,2015-12-25,12
17.94,3,0.0,8.073,2015-12-25,12
23.904,6,0.2,7.7688,2015-04-05,4
88.96,8,0.2,10.008,2015-01-17,1
518.272,8,0.2,-97.176,2017-05-20,5
6.98,1,0.0,3.3504,2017-05-20,5
343.2,1,0.2,38.61,2017-05-20,5
17.544,3,0.2,5.9211,2017-08-13,8
152.688,2,0.2,-26.7204,2015-12-31,12
3.488,2,0.2,0.5668,2015-12-31,12
5.888,2,0.2,-1.3248,2015-12-31,12
153.552,3,0.2,51.8238,2017-12-25,12
270.62,2,0.0,2.7062,2017-12-25,12
468.9,6,0.0,206.316,2016-09-01,9
72.48,2,0.0,30.4416,2016-09-01,9
10.95,3,0.0,3.285,2016-09-01,9
191.82,3,0.0,61.3824,2016-09-01,9
151.056,9,0.2,7.5528,2017-08-05,8
25.16,5,0.6,-11.322,2014-02-18,2
6.216,6,0.8,-9.6348,2016-11-22,11
23.616,9,0.2,2.6568,2016-11-22,11
24.032,2,0.2,-0.6008,2016-11-22,11
2.088,1,0.2,0.6786,2016-11-22,11
4.488,6,0.8,-6.732,2016-11-22,11
29.22,3,0.0,12.8568,2015-12-14,12
6.48,1,0.0,3.1104,2015-06-13,6
1.188,2,0.7,-0.99,2017-12-28,12
272.646,3,0.1,18.1764,2017-09-20,9
212.8,2,0.0,95.76,2017-09-20,9
38.52,9,0.0,18.1044,2017-09-20,9
72.64,2,0.0,21.792,2017-09-20,9
45.4,4,0.0,12.712,2017-09-20,9
13.76,2,0.0,6.3296,2017-09-20,9
80.991,1,0.1,8.0991,2017-09-20,9
11.784,3,0.2,3.9771,2017-09-20,9
4.36,2,0.0,1.7876,2017-09-20,9
2888.127,11,0.1,609.7157,2017-09-20,9
1299.66,2,0.0,350.9082,2017-09-20,9
2254.41,5,0.1,375.735,2017-09-20,9
104.85,3,0.0,28.3095,2017-09-20,9
59.97,3,0.0,20.3898,2017-09-20,9
314.532,2,0.4,-83.8752,2017-08-22,8
13.632,4,0.2,3.5784,2015-06-18,6
19.432,2,0.8,-49.5516,2014-12-20,12
65.44,5,0.2,-8.18,2014-12-20,12
6.0,2,0.2,2.1,2016-09-11,9
